,Family_id,SuperFamily_id,Sequence,CF,SF,FA
16043,8047834,8106684,,2000209,3000231,4005840
16044,8047835,8106685,,2000209,3000231,4005840
16045,8047836,8106686,,2000209,3000231,4005840
16046,8106689,8106690,,2000209,3000231,4005840
16047,8022154,8034534,,2000970,3001588,4002675
16048,8027011,8039390,,2000962,3001589,4003830
16049,8028536,8040915,,2000962,3001589,4003830
16050,8090576,8090577,,2000962,3001589,4003830
16051,8024557,8036936,,2000080,3001600,4000829
16052,8020288,8032668,,2000210,3000232,4003070
16053,8020374,8032754,,2000395,3001590,4002676
16054,8093999,8094000,,2000395,3001590,4002676
16055,8097599,8097600,,2000395,3001590,4002676
16056,8098121,8098122,,2000395,3001590,4002676
16057,8098485,8098486,,2000395,3001590,4002676
16058,8098833,8098834,,2000395,3001590,4002676
16059,8098835,8098836,,2000395,3001590,4002676
16060,8099533,8099534,,2000395,3001590,4002676
16061,8106829,8106830,,2000395,3001590,4002676
16062,8027037,8039416,,2000978,3001601,4001445
16063,8024420,8036799,,2000974,3001591,4001442
16064,8020849,8033229,,2000211,3000233,4001677
16065,8021346,8033726,,2000211,3000233,4001667
16066,8022328,8034708,,2000211,3000233,4001733
16067,8022375,8034755,,2000211,3000233,4001733
16068,8022678,8035058,,2000211,3000233,4001677
16069,8025153,8037532,,2000211,3000233,4001677
16070,8025888,8038267,,2000211,3000233,4001667
16071,8025964,8038343,,2000211,3000233,4001677
16072,8027285,8039664,,2000211,3000233,4001733
16073,8027295,8039674,,2000211,3000233,4001677
16074,8027538,8039917,,2000211,3000233,4001667
16075,8027560,8039939,,2000211,3000233,4001667
16076,8027616,8039995,,2000211,3000233,4001667
16077,8027928,8040307,,2000211,3000233,4001667
16078,8028531,8040910,,2000211,3000233,4001677
16079,8029143,8041522,,2000211,3000233,4001667
16080,8029169,8041548,,2000211,3000233,4001667
16081,8029170,8041549,,2000211,3000233,4001667
16082,8029172,8041551,,2000211,3000233,4001667
16083,8031707,8044085,,2000211,3000233,4001677
16084,8052869,8052870,,2000211,3000233,4001667
16085,8052872,8052873,,2000211,3000233,4001667
16086,8052877,8052878,,2000211,3000233,4001667
16087,8073929,8073930,,2000211,3000233,4001667
16088,8075322,8075323,,2000211,3000233,4001733
16089,8080525,8080526,,2000211,3000233,4001667
16090,8080527,8080528,,2000211,3000233,4001667
16091,8080533,8080534,,2000211,3000233,4001667
16092,8080535,8080536,,2000211,3000233,4001667
16093,8086779,8086780,,2000211,3000233,4001667
16094,8099847,8099848,,2000211,3000233,4001667
16095,8030089,8042468,,2000214,3000234,4003072
16096,8021980,8034360,,2000973,3001592,4002678
16097,8020369,8032749,,2000395,3001602,4002681
16098,8020372,8032752,,2000395,3001602,4002681
16099,8093903,8093904,,2000395,3001602,4002681
16100,8094630,8094631,,2000395,3001602,4002681
16101,8098315,8098316,,2000395,3001602,4002681
16102,8098317,8098318,,2000395,3001602,4002681
16103,8098481,8098482,,2000395,3001602,4002681
16104,8098483,8098484,,2000395,3001602,4002681
16105,8098497,8098498,,2000395,3001602,4002681
16106,8098773,8098774,,2000395,3001602,4002681
16107,8098785,8098786,,2000395,3001602,4002681
16108,8098829,8098830,,2000395,3001602,4002681
16109,8098831,8098832,,2000395,3001602,4002681
16110,8098913,8098914,,2000395,3001602,4002681
16111,8100659,8100660,,2000395,3001602,4002681
16112,8100661,8100662,,2000395,3001602,4002681
16113,8105707,8105708,,2000395,3001602,4002681
16114,8106827,8106828,,2000395,3001602,4002681
16115,8106837,8106838,,2000395,3001602,4002681
16116,8023045,8035425,,2000979,3001603,4002682
16117,8023038,8035418,,2000100,3000235,4003074
16118,8025366,8037745,,2000100,3000235,4003074
16119,8019885,8032265,,2000025,3001593,4003831
16120,8020744,8033124,,2000025,3001593,4002568
16121,8020981,8033361,,2000025,3001593,4003831
16122,8021009,8033389,,2000025,3001593,4002958
16123,8021459,8033839,,2000025,3001593,4003831
16124,8022115,8034495,,2000025,3001593,4003850
16125,8023235,8035615,,2000025,3001593,4003831
16126,8023903,8036283,,2000025,3001593,4003838
16127,8024634,8037013,,2000025,3001593,4003831
16128,8024795,8037174,,2000025,3001593,4003850
16129,8025544,8037923,,2000025,3001593,4003831
16130,8025662,8038041,,2000025,3001593,4003850
16131,8027042,8039421,,2000025,3001593,4002568
16132,8027103,8039482,,2000025,3001593,4003831
16133,8027149,8039528,,2000025,3001593,4003831
16134,8027421,8039800,,2000025,3001593,4003850
16135,8027764,8040143,,2000025,3001593,4003848
16136,8027765,8040144,,2000025,3001593,4003848
16137,8027976,8040355,,2000025,3001593,4003850
16138,8028199,8040578,,2000025,3001593,4003831
16139,8028550,8040929,,2000025,3001593,4003831
16140,8029044,8041423,,2000025,3001593,4003831
16141,8029576,8041955,,2000025,3001593,4003850
16142,8031456,8043834,,2000025,3001593,4002958
16143,8031828,8044206,,2000025,3001593,4003831
16144,8031830,8044208,,2000025,3001593,4003831
16145,8031831,8044209,,2000025,3001593,4003838
16146,8031836,8044214,,2000025,3001593,4003848
16147,8031838,8044216,,2000025,3001593,4003848
16148,8031839,8044217,,2000025,3001593,4003848
16149,8031840,8044218,,2000025,3001593,4003848
16150,8031841,8044219,,2000025,3001593,4003850
16151,8063295,8063296,,2000025,3001593,4003831
16152,8063297,8063298,,2000025,3001593,4003831
16153,8063299,8063300,,2000025,3001593,4003831
16154,8073600,8073601,,2000025,3001593,4003831
16155,8073602,8073603,,2000025,3001593,4003831
16156,8073604,8073605,,2000025,3001593,4003831
16157,8073606,8073607,,2000025,3001593,4003831
16158,8073608,8073609,,2000025,3001593,4003831
16159,8073610,8073611,,2000025,3001593,4003831
16160,8073612,8073613,,2000025,3001593,4003831
16161,8073614,8073615,,2000025,3001593,4003831
16162,8078096,8078097,,2000025,3001593,4003838
16163,8080635,8080636,,2000025,3001593,4003848
16164,8080637,8080638,,2000025,3001593,4003848
16165,8081247,8081248,,2000025,3001593,4003850
16166,8083862,8083863,,2000025,3001593,4003850
16167,8083864,8083865,,2000025,3001593,4003850
16168,8085854,8085855,,2000025,3001593,4003850
16169,8086435,8086436,,2000025,3001593,4003831
16170,8087041,8087042,,2000025,3001593,4003838
16171,8098549,8098550,,2000025,3001593,4003838
16172,8099591,8099592,,2000025,3001593,4003831
16173,8102492,8102493,,2000025,3001593,4003838
16174,8102512,8102513,,2000025,3001593,4003848
16175,8103840,8103841,,2000025,3001593,4003838
16176,8018864,8054337,,2000212,3000236,4000412
16177,8018865,8054338,,2000212,3000236,4000412
16178,8018868,8054339,,2000212,3000236,4000412
16179,8019942,8032322,,2000980,3001604,4002685
16180,8020486,8032866,,2000980,3001604,4003774
16181,8020500,8032880,,2000980,3001604,4000441
16182,8020537,8032917,,2000980,3001604,4000441
16183,8020651,8033031,,2000980,3001604,4002685
16184,8020775,8033155,,2000980,3001604,4002685
16185,8020928,8033308,,2000980,3001604,4002685
16186,8021374,8033754,,2000980,3001604,4002685
16187,8022489,8034869,,2000980,3001604,4002685
16188,8022733,8035113,,2000980,3001604,4002685
16189,8023121,8035501,,2000980,3001604,4002685
16190,8023579,8035959,,2000980,3001604,4002685
16191,8024559,8036938,,2000980,3001604,4002685
16192,8024942,8037321,,2000980,3001604,4002685
16193,8024953,8037332,,2000980,3001604,4002685
16194,8024962,8037341,,2000980,3001604,4002685
16195,8024963,8037342,,2000980,3001604,4002685
16196,8024965,8037344,,2000980,3001604,4002685
16197,8024972,8037351,,2000980,3001604,4002685
16198,8024975,8037354,,2000980,3001604,4002685
16199,8024977,8037356,,2000980,3001604,4002685
16200,8024978,8037357,,2000980,3001604,4002685
16201,8024998,8037377,,2000980,3001604,4002685
16202,8024999,8037378,,2000980,3001604,4002685
16203,8025279,8037658,,2000980,3001604,4002685
16204,8025437,8037816,,2000980,3001604,4002685
16205,8026020,8038399,,2000980,3001604,4002685
16206,8026266,8038645,,2000980,3001604,4002685
16207,8026734,8039113,,2000980,3001604,4002685
16208,8027049,8039428,,2000980,3001604,4002685
16209,8027125,8039504,,2000980,3001604,4002685
16210,8027503,8039882,,2000980,3001604,4002685
16211,8027881,8040260,,2000980,3001604,4000441
16212,8028087,8040466,,2000980,3001604,4002685
16213,8028243,8040622,,2000980,3001604,4002685
16214,8028352,8040731,,2000980,3001604,4003774
16215,8029197,8041576,,2000980,3001604,4002685
16216,8029874,8042253,,2000980,3001604,4002685
16217,8030792,8043171,,2000980,3001604,4002685
16218,8030944,8043323,,2000980,3001604,4002685
16219,8031004,8043382,,2000980,3001604,4002685
16220,8031597,8043975,,2000980,3001604,4002685
16221,8031721,8044099,,2000980,3001604,4002685
16222,8064345,8064346,,2000980,3001604,4003774
16223,8064347,8064348,,2000980,3001604,4003774
16224,8064349,8064350,,2000980,3001604,4003774
16225,8069762,8069763,,2000980,3001604,4002685
16226,8069764,8069765,,2000980,3001604,4002685
16227,8069766,8069767,,2000980,3001604,4002685
16228,8069770,8069771,,2000980,3001604,4002685
16229,8069772,8069773,,2000980,3001604,4002685
16230,8069774,8069775,,2000980,3001604,4002685
16231,8069776,8069777,,2000980,3001604,4002685
16232,8069778,8069779,,2000980,3001604,4002685
16233,8069782,8069783,,2000980,3001604,4002685
16234,8069784,8069785,,2000980,3001604,4002685
16235,8069786,8069787,,2000980,3001604,4002685
16236,8069788,8069789,,2000980,3001604,4002685
16237,8069790,8069791,,2000980,3001604,4002685
16238,8069792,8069793,,2000980,3001604,4002685
16239,8069794,8069795,,2000980,3001604,4002685
16240,8069796,8069797,,2000980,3001604,4002685
16241,8069798,8069799,,2000980,3001604,4002685
16242,8069800,8069801,,2000980,3001604,4002685
16243,8069802,8069803,,2000980,3001604,4002685
16244,8069804,8069805,,2000980,3001604,4002685
16245,8069808,8069809,,2000980,3001604,4002685
16246,8069812,8069813,,2000980,3001604,4002685
16247,8069814,8069815,,2000980,3001604,4002685
16248,8069816,8069817,,2000980,3001604,4002685
16249,8069818,8069819,,2000980,3001604,4002685
16250,8069820,8069821,,2000980,3001604,4002685
16251,8069822,8069823,,2000980,3001604,4002685
16252,8069824,8069825,,2000980,3001604,4002685
16253,8069826,8069827,,2000980,3001604,4002685
16254,8069828,8069829,,2000980,3001604,4002685
16255,8069830,8069831,,2000980,3001604,4002685
16256,8069832,8069833,,2000980,3001604,4002685
16257,8069834,8069835,,2000980,3001604,4002685
16258,8069836,8069837,,2000980,3001604,4002685
16259,8069840,8069841,,2000980,3001604,4002685
16260,8069842,8069843,,2000980,3001604,4002685
16261,8069844,8069845,,2000980,3001604,4002685
16262,8069852,8069853,,2000980,3001604,4002685
16263,8069854,8069855,,2000980,3001604,4002685
16264,8069856,8069857,,2000980,3001604,4002685
16265,8069858,8069859,,2000980,3001604,4002685
16266,8069860,8069861,,2000980,3001604,4002685
16267,8069862,8069863,,2000980,3001604,4002685
16268,8069864,8069865,,2000980,3001604,4002685
16269,8069866,8069867,,2000980,3001604,4002685
16270,8069868,8069869,,2000980,3001604,4002685
16271,8069870,8069871,,2000980,3001604,4002685
16272,8069872,8069873,,2000980,3001604,4002685
16273,8069874,8069875,,2000980,3001604,4002685
16274,8069876,8069877,,2000980,3001604,4002685
16275,8069878,8069879,,2000980,3001604,4002685
16276,8069880,8069881,,2000980,3001604,4002685
16277,8069882,8069883,,2000980,3001604,4002685
16278,8069886,8069887,,2000980,3001604,4002685
16279,8069888,8069889,,2000980,3001604,4002685
16280,8069890,8069891,,2000980,3001604,4002685
16281,8069892,8069893,,2000980,3001604,4002685
16282,8069894,8069895,,2000980,3001604,4002685
16283,8069898,8069899,,2000980,3001604,4002685
16284,8069904,8069905,,2000980,3001604,4002685
16285,8069906,8069907,,2000980,3001604,4002685
16286,8069908,8069909,,2000980,3001604,4002685
16287,8069910,8069911,,2000980,3001604,4002685
16288,8069912,8069913,,2000980,3001604,4002685
16289,8069914,8069915,,2000980,3001604,4002685
16290,8069916,8069917,,2000980,3001604,4002685
16291,8069918,8069919,,2000980,3001604,4002685
16292,8069920,8069921,,2000980,3001604,4002685
16293,8069922,8069923,,2000980,3001604,4002685
16294,8069924,8069925,,2000980,3001604,4002685
16295,8069926,8069927,,2000980,3001604,4002685
16296,8069928,8069929,,2000980,3001604,4002685
16297,8069930,8069931,,2000980,3001604,4002685
16298,8074280,8074281,,2000980,3001604,4002685
16299,8074282,8074283,,2000980,3001604,4002685
16300,8074284,8074285,,2000980,3001604,4002685
16301,8074286,8074287,,2000980,3001604,4002685
16302,8074288,8074289,,2000980,3001604,4002685
16303,8074290,8074291,,2000980,3001604,4002685
16304,8074292,8074293,,2000980,3001604,4002685
16305,8074294,8074295,,2000980,3001604,4002685
16306,8074296,8074297,,2000980,3001604,4002685
16307,8074300,8074301,,2000980,3001604,4002685
16308,8074302,8074303,,2000980,3001604,4002685
16309,8074304,8074305,,2000980,3001604,4002685
16310,8074306,8074307,,2000980,3001604,4002685
16311,8074308,8074309,,2000980,3001604,4002685
16312,8074310,8074311,,2000980,3001604,4002685
16313,8074312,8074313,,2000980,3001604,4002685
16314,8074314,8074315,,2000980,3001604,4002685
16315,8074316,8074317,,2000980,3001604,4002685
16316,8074318,8074319,,2000980,3001604,4002685
16317,8074320,8074321,,2000980,3001604,4002685
16318,8074322,8074323,,2000980,3001604,4002685
16319,8074324,8074325,,2000980,3001604,4002685
16320,8074326,8074327,,2000980,3001604,4002685
16321,8074328,8074329,,2000980,3001604,4002685
16322,8076943,8076944,,2000980,3001604,4002685
16323,8077400,8077401,,2000980,3001604,4002685
16324,8077716,8077717,,2000980,3001604,4002685
16325,8077718,8077719,,2000980,3001604,4002685
16326,8079022,8079023,,2000980,3001604,4000441
16327,8079024,8079025,,2000980,3001604,4000441
16328,8080503,8080504,,2000980,3001604,4002685
16329,8080745,8080746,,2000980,3001604,4002685
16330,8080747,8080748,,2000980,3001604,4002685
16331,8080749,8080750,,2000980,3001604,4002685
16332,8080751,8080752,,2000980,3001604,4002685
16333,8080753,8080754,,2000980,3001604,4002685
16334,8087190,8087191,,2000980,3001604,4002685
16335,8088925,8088926,,2000980,3001604,4002685
16336,8093647,8093648,,2000980,3001604,4002685
16337,8093705,8093706,,2000980,3001604,4002685
16338,8093745,8093746,,2000980,3001604,4002685
16339,8093781,8093782,,2000980,3001604,4002685
16340,8094442,8094443,,2000980,3001604,4002685
16341,8094960,8094961,,2000980,3001604,4002685
16342,8095028,8095029,,2000980,3001604,4002685
16343,8095184,8095185,,2000980,3001604,4002685
16344,8095188,8095189,,2000980,3001604,4002685
16345,8095230,8095231,,2000980,3001604,4002685
16346,8095328,8095329,,2000980,3001604,4002685
16347,8095414,8095415,,2000980,3001604,4002685
16348,8095572,8095573,,2000980,3001604,4002685
16349,8095652,8095653,,2000980,3001604,4002685
16350,8095678,8095679,,2000980,3001604,4002685
16351,8095754,8095755,,2000980,3001604,4002685
16352,8095814,8095815,,2000980,3001604,4002685
16353,8096129,8096130,,2000980,3001604,4002685
16354,8096223,8096224,,2000980,3001604,4002685
16355,8096387,8096388,,2000980,3001604,4002685
16356,8096567,8096568,,2000980,3001604,4002685
16357,8096587,8096588,,2000980,3001604,4002685
16358,8096701,8096702,,2000980,3001604,4002685
16359,8096745,8096746,,2000980,3001604,4002685
16360,8096875,8096876,,2000980,3001604,4002685
16361,8097291,8097292,,2000980,3001604,4002685
16362,8097323,8097324,,2000980,3001604,4002685
16363,8097449,8097450,,2000980,3001604,4002685
16364,8097913,8097914,,2000980,3001604,4002685
16365,8098177,8098178,,2000980,3001604,4002685
16366,8098333,8098334,,2000980,3001604,4002685
16367,8098341,8098342,,2000980,3001604,4002685
16368,8099197,8099198,,2000980,3001604,4002685
16369,8099567,8099568,,2000980,3001604,4002685
16370,8099963,8099964,,2000980,3001604,4002685
16371,8100011,8100012,,2000980,3001604,4002685
16372,8100063,8100064,,2000980,3001604,4002685
16373,8100819,8100820,,2000980,3001604,4002685
16374,8101602,8101603,,2000980,3001604,4002685
16375,8101863,8101864,,2000980,3001604,4002685
16376,8101868,8101869,,2000980,3001604,4002685
16377,8101873,8101874,,2000980,3001604,4002685
16378,8103165,8103166,,2000980,3001604,4002685
16379,8104188,8104189,,2000980,3001604,4002685
16380,8104350,8104351,,2000980,3001604,4002685
16381,8104376,8104377,,2000980,3001604,4002685
16382,8105725,8105726,,2000980,3001604,4002685
16383,8106297,8106298,,2000980,3001604,4002685
16384,8106815,8106816,,2000980,3001604,4002685
16385,8021511,8033891,,2000971,3001594,4001441
16386,8021512,8033892,,2000971,3001594,4001446
16387,8021516,8033896,,2000971,3001594,4001452
16388,8022938,8035318,,2000971,3001594,4001448
16389,8031359,8043737,,2000981,3001605,4003837
16390,8045537,8053828,,2000981,3001605,4004523
16391,8045538,8053829,,2000981,3001605,4004523
16392,8030435,8042814,,2000972,3001595,4002677
16393,8085249,8085250,,2000972,3001595,4002677
16394,8021392,8033772,,2000090,3000237,4001674
16395,8027186,8039565,,2001562,3001596,4003832
16396,8025733,8038112,,2000181,3000238,4003085
16397,8025737,8038116,,2000181,3000238,4003091
16398,8027241,8039620,,2000181,3000238,4003091
16399,8022053,8034433,,2000983,3001606,4001449
16400,8025883,8038262,,2000983,3001606,4001449
16401,8029438,8041817,,2000983,3001606,4003799
16402,8029523,8041902,,2000983,3001606,4003799
16403,8080128,8080129,,2000983,3001606,4003799
16404,8080130,8080131,,2000983,3001606,4003799
16405,8092721,8092722,,2000983,3001606,4003799
16406,8092734,8092735,,2000983,3001606,4003799
16407,8025101,8037480,,2000975,3001597,4000826
16408,8023395,8035775,,2000062,3000240,4000956
16409,8023327,8035707,,2000286,3000239,4000415
16410,8020597,8032977,,2000982,3001607,4002683
16411,8023020,8035400,,2000982,3001607,4002683
16412,8024629,8037008,,2000982,3001607,4002683
16413,8029179,8041558,,2000982,3001607,4002683
16414,8029625,8042004,,2000982,3001607,4002683
16415,8029970,8042349,,2000982,3001607,4002683
16416,8030436,8042815,,2000982,3001607,4002683
16417,8030455,8042834,,2000982,3001607,4002683
16418,8030456,8042835,,2000982,3001607,4006603
16419,8030563,8042942,,2000982,3001607,4003214
16420,8030965,8043344,,2000982,3001607,4002683
16421,8031606,8043984,,2000982,3001607,4002683
16422,8049717,8052060,,2000982,3001607,4006603
16423,8049716,8052061,,2000982,3001607,4006603
16424,8049718,8052064,,2000982,3001607,4006603
16425,8049719,8052067,,2000982,3001607,4006603
16426,8049720,8052070,,2000982,3001607,4006603
16427,8047351,8052093,,2000982,3001607,4003214
16428,8071651,8071652,,2000982,3001607,4002683
16429,8071653,8071654,,2000982,3001607,4002683
16430,8071655,8071656,,2000982,3001607,4002683
16431,8071657,8071658,,2000982,3001607,4002683
16432,8071659,8071660,,2000982,3001607,4002683
16433,8071661,8071662,,2000982,3001607,4002683
16434,8071663,8071664,,2000982,3001607,4002683
16435,8071665,8071666,,2000982,3001607,4002683
16436,8071667,8071668,,2000982,3001607,4002683
16437,8071669,8071670,,2000982,3001607,4002683
16438,8071671,8071672,,2000982,3001607,4002683
16439,8071673,8071674,,2000982,3001607,4002683
16440,8071675,8071676,,2000982,3001607,4002683
16441,8071677,8071678,,2000982,3001607,4002683
16442,8071679,8071680,,2000982,3001607,4002683
16443,8071681,8071682,,2000982,3001607,4002683
16444,8071683,8071684,,2000982,3001607,4002683
16445,8071685,8071686,,2000982,3001607,4002683
16446,8071687,8071688,,2000982,3001607,4002683
16447,8071689,8071690,,2000982,3001607,4002683
16448,8071691,8071692,,2000982,3001607,4002683
16449,8071693,8071694,,2000982,3001607,4002683
16450,8071695,8071696,,2000982,3001607,4002683
16451,8071697,8071698,,2000982,3001607,4002683
16452,8071699,8071700,,2000982,3001607,4002683
16453,8071701,8071702,,2000982,3001607,4002683
16454,8071703,8071704,,2000982,3001607,4002683
16455,8071705,8071706,,2000982,3001607,4002683
16456,8071707,8071708,,2000982,3001607,4002683
16457,8071709,8071710,,2000982,3001607,4002683
16458,8071711,8071712,,2000982,3001607,4002683
16459,8071713,8071714,,2000982,3001607,4002683
16460,8071715,8071716,,2000982,3001607,4002683
16461,8079450,8079451,,2000982,3001607,4002683
16462,8080102,8080103,,2000982,3001607,4002683
16463,8080104,8080105,,2000982,3001607,4002683
16464,8080106,8080107,,2000982,3001607,4002683
16465,8080108,8080109,,2000982,3001607,4002683
16466,8080110,8080111,,2000982,3001607,4002683
16467,8080112,8080113,,2000982,3001607,4002683
16468,8080114,8080115,,2000982,3001607,4002683
16469,8086575,8086576,,2000982,3001607,4002683
16470,8086577,8086578,,2000982,3001607,4002683
16471,8086579,8086580,,2000982,3001607,4002683
16472,8086581,8086582,,2000982,3001607,4002683
16473,8093507,8093508,,2000982,3001607,4002683
16474,8093677,8093678,,2000982,3001607,4002683
16475,8093683,8093684,,2000982,3001607,4002683
16476,8093707,8093708,,2000982,3001607,4002683
16477,8093789,8093790,,2000982,3001607,4002683
16478,8093819,8093820,,2000982,3001607,4002683
16479,8096841,8096842,,2000982,3001607,4002683
16480,8097887,8097888,,2000982,3001607,4002683
16481,8097889,8097890,,2000982,3001607,4002683
16482,8097891,8097892,,2000982,3001607,4002683
16483,8097987,8097988,,2000982,3001607,4002683
16484,8099229,8099230,,2000982,3001607,4002683
16485,8100481,8100482,,2000982,3001607,4002683
16486,8101881,8101882,,2000982,3001607,4002683
16487,8102227,8102228,,2000982,3001607,4002683
16488,8102856,8102857,,2000982,3001607,4002683
16489,8105579,8105580,,2000982,3001607,4002683
16490,8106881,8106882,,2000982,3001607,4006603
16491,8027190,8039569,,2000984,3001608,4003835
16492,8026569,8038948,,2000976,3001598,4000827
16493,8021818,8034198,,2000090,3000241,4001678
16494,8029479,8041858,,2000031,3000242,4003094
16495,8030883,8043262,,2000031,3000242,4003094
16496,8080791,8080792,,2000031,3000242,4003094
16497,8023412,8035792,,2000985,3001610,4001450
16498,8023409,8035789,,2000977,3001599,4001444
16499,8019909,8032289,,2000962,3001609,4003836
16500,8021279,8033659,,2000962,3001609,4003836
16501,8024646,8037025,,2000962,3001609,4003836
16502,8026163,8038542,,2000962,3001609,4003836
16503,8027081,8039460,,2000962,3001609,4003836
16504,8027082,8039461,,2000962,3001609,4003836
16505,8027095,8039474,,2000962,3001609,4003836
16506,8027096,8039475,,2000962,3001609,4003836
16507,8027098,8039477,,2000962,3001609,4003836
16508,8027106,8039485,,2000962,3001609,4003836
16509,8027109,8039488,,2000962,3001609,4003836
16510,8027112,8039491,,2000962,3001609,4003836
16511,8027115,8039494,,2000962,3001609,4003836
16512,8027848,8040227,,2000962,3001609,4003836
16513,8029999,8042378,,2000962,3001609,4003836
16514,8032083,8044461,,2000962,3001609,4003836
16515,8070290,8070291,,2000962,3001609,4003836
16516,8072522,8072523,,2000962,3001609,4003836
16517,8072524,8072525,,2000962,3001609,4003836
16518,8083004,8083005,,2000962,3001609,4004588
16519,8045644,8091273,,2000962,3001609,4004588
16520,8066212,8091274,,2000962,3001609,4004588
16521,8022340,8034720,,2000120,3000243,4000957
16522,8025018,8037397,,2000120,3000243,4000957
16523,8025020,8037399,,2000120,3000243,4000957
16524,8025307,8037686,,2000120,3000243,4000957
16525,8025708,8038087,,2000120,3000243,4000957
16526,8027974,8040353,,2000120,3000243,4000957
16527,8061633,8061634,,2000120,3000243,4000957
16528,8061635,8061636,,2000120,3000243,4000957
16529,8078422,8078423,,2000120,3000243,4000957
16530,8078424,8078425,,2000120,3000243,4000957
16531,8096265,8096266,,2000120,3000243,4000957
16532,8096301,8096302,,2000120,3000243,4000957
16533,8098117,8098118,,2000120,3000243,4000957
16534,8106530,8106531,,2000120,3000243,4000957
16535,8020095,8032475,,2000080,3001611,4000831
16536,8045564,8090964,,2000080,3001611,4004536
16537,8023332,8035712,,2000395,3000244,4001680
16538,8027536,8039915,,2000395,3000244,4001680
16539,8022695,8035075,,2000987,3001612,4002688
16540,8022477,8034857,,2000408,3000245,4003095
16541,8029465,8041844,,2000408,3000245,4003095
16542,8022272,8034652,,2000986,3001613,4001454
16543,8022274,8034654,,2000986,3001613,4001451
16544,8044643,8051777,,2000986,3001613,4004056
16545,8047863,8051778,,2000986,3001613,4005853
16546,8047864,8051779,,2000986,3001613,4005853
16547,8025554,8037933,,2000215,3000246,4003096
16548,8031276,8043654,,2000215,3000246,4003096
16549,8071269,8071270,,2000215,3000246,4003096
16550,8085538,8085539,,2000215,3000246,4003096
16551,8085540,8085541,,2000215,3000246,4003096
16552,8085542,8085543,,2000215,3000246,4003096
16553,8085546,8085547,,2000215,3000246,4003096
16554,8096211,8096212,,2000215,3000246,4003096
16555,8103742,8103743,,2000215,3000246,4003096
16556,8021682,8034062,,2000181,3001614,4003839
16557,8027305,8039684,,2000453,3000247,4001681
16558,8022899,8035279,,2000988,3001615,4001453
16559,8023031,8035411,,2000988,3001615,4001453
16560,8026470,8038849,,2000988,3001615,4001453
16561,8026474,8038853,,2000988,3001615,4001456
16562,8026483,8038862,,2000988,3001615,4001461
16563,8026488,8038867,,2000988,3001615,4001461
16564,8027964,8040343,,2000988,3001615,4002920
16565,8028463,8040842,,2000988,3001615,4001453
16566,8028528,8040907,,2000988,3001615,4001453
16567,8031613,8043991,,2000988,3001615,4001458
16568,8032160,8044538,,2000988,3001615,4001458
16569,8058980,8058981,,2000988,3001615,4001453
16570,8058982,8058983,,2000988,3001615,4001453
16571,8058984,8058985,,2000988,3001615,4001453
16572,8058986,8058987,,2000988,3001615,4001453
16573,8058988,8058989,,2000988,3001615,4001453
16574,8058990,8058991,,2000988,3001615,4001453
16575,8058992,8058993,,2000988,3001615,4001453
16576,8058994,8058995,,2000988,3001615,4001453
16577,8058996,8058997,,2000988,3001615,4001453
16578,8058998,8058999,,2000988,3001615,4001453
16579,8059002,8059003,,2000988,3001615,4001453
16580,8059004,8059005,,2000988,3001615,4001453
16581,8059006,8059007,,2000988,3001615,4001453
16582,8059008,8059009,,2000988,3001615,4001453
16583,8068357,8068358,,2000988,3001615,4001453
16584,8068359,8068360,,2000988,3001615,4001453
16585,8073825,8073826,,2000988,3001615,4001453
16586,8073827,8073828,,2000988,3001615,4001453
16587,8073829,8073830,,2000988,3001615,4001453
16588,8073831,8073832,,2000988,3001615,4001453
16589,8073833,8073834,,2000988,3001615,4001453
16590,8073835,8073836,,2000988,3001615,4001453
16591,8078636,8078637,,2000988,3001615,4001453
16592,8078638,8078639,,2000988,3001615,4001453
16593,8078640,8078641,,2000988,3001615,4001453
16594,8078642,8078643,,2000988,3001615,4001453
16595,8078644,8078645,,2000988,3001615,4001453
16596,8078646,8078647,,2000988,3001615,4001453
16597,8078648,8078649,,2000988,3001615,4001453
16598,8080501,8080502,,2000988,3001615,4001456
16599,8084310,8084311,,2000988,3001615,4001461
16600,8085687,8085688,,2000988,3001615,4001461
16601,8085689,8085690,,2000988,3001615,4001461
16602,8085691,8085692,,2000988,3001615,4001461
16603,8085695,8085696,,2000988,3001615,4001461
16604,8089543,8089544,,2000988,3001615,4001453
16605,8095322,8095323,,2000988,3001615,4001453
16606,8097079,8097080,,2000988,3001615,4001453
16607,8097123,8097124,,2000988,3001615,4001453
16608,8097229,8097230,,2000988,3001615,4001453
16609,8097601,8097602,,2000988,3001615,4001461
16610,8098043,8098044,,2000988,3001615,4001453
16611,8098135,8098136,,2000988,3001615,4001453
16612,8098189,8098190,,2000988,3001615,4001453
16613,8098199,8098200,,2000988,3001615,4001453
16614,8098409,8098410,,2000988,3001615,4001453
16615,8099187,8099188,,2000988,3001615,4001453
16616,8099189,8099190,,2000988,3001615,4001453
16617,8099737,8099738,,2000988,3001615,4001453
16618,8099797,8099798,,2000988,3001615,4001453
16619,8099967,8099968,,2000988,3001615,4001453
16620,8100093,8100094,,2000988,3001615,4001453
16621,8100205,8100206,,2000988,3001615,4001453
16622,8100279,8100280,,2000988,3001615,4001453
16623,8100443,8100444,,2000988,3001615,4001453
16624,8100647,8100648,,2000988,3001615,4001453
