,Family_id,SuperFamily_id,Sequence,CL,CF,SF,FA
17940,8025054,8037433,,1000000,2000239,3000295,4000974
17941,8025055,8037434,,1000000,2000239,3000295,4000608
17942,8025057,8037436,,1000000,2000239,3000295,4000610
17943,8025787,8038166,,1000000,2000239,3000295,4000608
17944,8026060,8038439,,1000000,2000239,3000295,4000608
17945,8026136,8038515,,1000000,2000239,3000295,4001309
17946,8030125,8042504,,1000000,2000239,3000295,4000608
17947,8044731,8052309,,1000000,2000239,3000295,4004105
17948,8044732,8052310,,1000000,2000239,3000295,4004105
17949,8044736,8052312,,1000000,2000239,3000295,4004109
17950,8044789,8052671,,1000000,2000239,3000295,4004134
17951,8074027,8074028,,1000000,2000239,3000295,4001365
17952,8045581,8090994,,1000000,2000239,3000295,4004546
17953,8045582,8090996,,1000000,2000239,3000295,4004546
17954,8046109,8092892,,1000000,2000239,3000295,4004883
17955,8094264,8094265,,1000000,2000239,3000295,4004546
17956,8100625,8100626,,1000000,2000239,3000295,4001365
17957,8046945,8106456,,1000000,2000239,3000295,4005381
17958,8046946,8106459,,1000000,2000239,3000295,4005381
17959,8031250,8043628,,1000001,2000240,3000296,4003129
17960,8028547,8040926,,1000001,2000245,3000306,4001727
17961,8024713,8037092,,1000001,2001018,3001664,4002728
17962,8031692,8044070,,1000001,2001018,3001664,4002728
17963,8031693,8044071,,1000001,2001018,3001664,4002728
17964,8028358,8040737,,1000000,2000395,3000297,4001722
17965,8027273,8039652,,1000000,2001019,3001665,4003851
17966,8020850,8033230,,1000004,2000247,3000307,4003135
17967,8025645,8038024,,1000004,2000247,3000307,4003135
17968,8025718,8038097,,1000004,2000247,3000307,4003135
17969,8070328,8070329,,1000004,2000247,3000307,4003135
17970,8070330,8070331,,1000004,2000247,3000307,4003135
17971,8072338,8072339,,1000004,2000247,3000307,4003135
17972,8092067,8092068,,1000004,2000247,3000307,4003135
17973,8093941,8093942,,1000004,2000247,3000307,4003135
17974,8025256,8037635,,1000002,2000031,3000308,4000978
17975,8027899,8040278,,1000002,2000031,3000308,4000977
17976,8028079,8040458,,1000002,2000031,3000308,4001968
17977,8046292,8093361,,1000002,2000031,3000308,4005004
17978,8083942,8093362,,1000002,2000031,3000308,4005004
17979,8101572,8101573,,1000002,2000031,3000308,4001968
17980,8048356,8106651,,1000002,2000031,3000308,4006068
17981,8048600,8106653,,1000002,2000031,3000308,4006068
17982,8048357,8106654,,1000002,2000031,3000308,4006068
17983,8106657,8106658,,1000002,2000031,3000308,4006068
17984,8048601,8106661,,1000002,2000031,3000308,4006158
17985,8048602,8106662,,1000002,2000031,3000308,4006158
17986,8020767,8033147,,1000000,2000962,3001666,4003852
17987,8020937,8033317,,1000000,2000962,3001666,4003852
17988,8025765,8038144,,1000000,2000962,3001666,4003852
17989,8027123,8039502,,1000000,2000962,3001666,4003852
17990,8027124,8039503,,1000000,2000962,3001666,4003852
17991,8027127,8039506,,1000000,2000962,3001666,4003852
17992,8027129,8039508,,1000000,2000962,3001666,4003852
17993,8027130,8039509,,1000000,2000962,3001666,4003852
17994,8021537,8033917,,1000001,2000241,3000298,4001723
17995,8021539,8033919,,1000001,2000241,3000298,4001723
17996,8026760,8039139,,1000000,2000248,3000310,4001730
17997,8026845,8039224,,1000000,2000248,3000310,4001728
17998,8024791,8037170,,1000001,2000900,3000299,4003130
17999,8026099,8038478,,1000001,2000900,3000299,4003130
18000,8045699,8053920,,1000001,2000900,3000299,4004624
18001,8045700,8053921,,1000001,2000900,3000299,4004624
18002,8045476,8090559,,1000001,2000900,3000299,4004488
18003,8045477,8090562,,1000001,2000900,3000299,4004488
18004,8045478,8090568,,1000001,2000900,3000299,4004488
18005,8090572,8090571,,1000001,2000900,3000299,4007708
18006,8046553,8101166,,1000001,2000900,3000299,4005147
18007,8020410,8032790,,1000004,2000181,3000309,4003175
18008,8020846,8033226,,1000004,2000181,3000309,4003142
18009,8020891,8033271,,1000004,2000181,3000309,4003142
18010,8023504,8035884,,1000004,2000181,3000309,4003142
18011,8023804,8036184,,1000004,2000181,3000309,4003136
18012,8023926,8036305,,1000004,2000181,3000309,4003142
18013,8024123,8036502,,1000004,2000181,3000309,4003181
18014,8024194,8036573,,1000004,2000181,3000309,4003175
18015,8024264,8036643,,1000004,2000181,3000309,4003181
18016,8024323,8036702,,1000004,2000181,3000309,4003142
18017,8024712,8037091,,1000004,2000181,3000309,4003181
18018,8024764,8037143,,1000004,2000181,3000309,4003142
18019,8024945,8037324,,1000004,2000181,3000309,4003136
18020,8025274,8037653,,1000004,2000181,3000309,4003136
18021,8025298,8037677,,1000004,2000181,3000309,4003136
18022,8025653,8038032,,1000004,2000181,3000309,4003175
18023,8025660,8038039,,1000004,2000181,3000309,4003142
18024,8025720,8038099,,1000004,2000181,3000309,4003136
18025,8025779,8038158,,1000004,2000181,3000309,4003136
18026,8025784,8038163,,1000004,2000181,3000309,4003136
18027,8025785,8038164,,1000004,2000181,3000309,4003136
18028,8025788,8038167,,1000004,2000181,3000309,4003136
18029,8025789,8038168,,1000004,2000181,3000309,4003136
18030,8025791,8038170,,1000004,2000181,3000309,4003136
18031,8025792,8038171,,1000004,2000181,3000309,4003136
18032,8025793,8038172,,1000004,2000181,3000309,4003136
18033,8025794,8038173,,1000004,2000181,3000309,4003136
18034,8025795,8038174,,1000004,2000181,3000309,4003136
18035,8025796,8038175,,1000004,2000181,3000309,4003136
18036,8025797,8038176,,1000004,2000181,3000309,4003136
18037,8025800,8038179,,1000004,2000181,3000309,4003136
18038,8025807,8038186,,1000004,2000181,3000309,4003136
18039,8025810,8038189,,1000004,2000181,3000309,4003142
18040,8025813,8038192,,1000004,2000181,3000309,4003142
18041,8025817,8038196,,1000004,2000181,3000309,4003142
18042,8025819,8038198,,1000004,2000181,3000309,4003142
18043,8025821,8038200,,1000004,2000181,3000309,4003142
18044,8025822,8038201,,1000004,2000181,3000309,4003142
18045,8025824,8038203,,1000004,2000181,3000309,4003142
18046,8025825,8038204,,1000004,2000181,3000309,4003142
18047,8025828,8038207,,1000004,2000181,3000309,4003142
18048,8025830,8038209,,1000004,2000181,3000309,4003142
18049,8025831,8038210,,1000004,2000181,3000309,4003142
18050,8025832,8038211,,1000004,2000181,3000309,4003142
18051,8025834,8038213,,1000004,2000181,3000309,4003142
18052,8025835,8038214,,1000004,2000181,3000309,4003142
18053,8025836,8038215,,1000004,2000181,3000309,4003142
18054,8025838,8038217,,1000004,2000181,3000309,4003142
18055,8025840,8038219,,1000004,2000181,3000309,4003142
18056,8025841,8038220,,1000004,2000181,3000309,4003142
18057,8025842,8038221,,1000004,2000181,3000309,4003142
18058,8025844,8038223,,1000004,2000181,3000309,4003142
18059,8025845,8038224,,1000004,2000181,3000309,4003142
18060,8025846,8038225,,1000004,2000181,3000309,4003142
18061,8025847,8038226,,1000004,2000181,3000309,4003171
18062,8025849,8038228,,1000004,2000181,3000309,4003175
18063,8025850,8038229,,1000004,2000181,3000309,4003175
18064,8025853,8038232,,1000004,2000181,3000309,4003181
18065,8025854,8038233,,1000004,2000181,3000309,4003181
18066,8025856,8038235,,1000004,2000181,3000309,4003181
18067,8025857,8038236,,1000004,2000181,3000309,4003181
18068,8025859,8038238,,1000004,2000181,3000309,4003181
18069,8025944,8038323,,1000004,2000181,3000309,4003142
18070,8025974,8038353,,1000004,2000181,3000309,4003142
18071,8026454,8038833,,1000004,2000181,3000309,4003142
18072,8027838,8040217,,1000004,2000181,3000309,4003142
18073,8028679,8041058,,1000004,2000181,3000309,4003175
18074,8029382,8041761,,1000004,2000181,3000309,4003142
18075,8029384,8041763,,1000004,2000181,3000309,4003142
18076,8029408,8041787,,1000004,2000181,3000309,4003181
18077,8029993,8042372,,1000004,2000181,3000309,4003136
18078,8030247,8042626,,1000004,2000181,3000309,4003142
18079,8030302,8042681,,1000004,2000181,3000309,4003181
18080,8031266,8043644,,1000004,2000181,3000309,4003142
18081,8031435,8043813,,1000004,2000181,3000309,4003136
18082,8031530,8043908,,1000004,2000181,3000309,4003136
18083,8065285,8065286,,1000004,2000181,3000309,4003142
18084,8065289,8065290,,1000004,2000181,3000309,4003142
18085,8067508,8067509,,1000004,2000181,3000309,4003136
18086,8067510,8067511,,1000004,2000181,3000309,4003136
18087,8067512,8067513,,1000004,2000181,3000309,4003136
18088,8067514,8067515,,1000004,2000181,3000309,4003136
18089,8070356,8070357,,1000004,2000181,3000309,4003136
18090,8070358,8070359,,1000004,2000181,3000309,4003136
18091,8070360,8070361,,1000004,2000181,3000309,4003136
18092,8070362,8070363,,1000004,2000181,3000309,4003136
18093,8070364,8070365,,1000004,2000181,3000309,4003136
18094,8070366,8070367,,1000004,2000181,3000309,4003136
18095,8073809,8073810,,1000004,2000181,3000309,4003142
18096,8073811,8073812,,1000004,2000181,3000309,4003142
18097,8073813,8073814,,1000004,2000181,3000309,4003142
18098,8073815,8073816,,1000004,2000181,3000309,4003142
18099,8073817,8073818,,1000004,2000181,3000309,4003142
18100,8073819,8073820,,1000004,2000181,3000309,4003142
18101,8073821,8073822,,1000004,2000181,3000309,4003142
18102,8076366,8076367,,1000004,2000181,3000309,4003142
18103,8076675,8076676,,1000004,2000181,3000309,4003175
18104,8076677,8076678,,1000004,2000181,3000309,4003175
18105,8076679,8076680,,1000004,2000181,3000309,4003175
18106,8077361,8077362,,1000004,2000181,3000309,4003142
18107,8077672,8077673,,1000004,2000181,3000309,4003142
18108,8078322,8078323,,1000004,2000181,3000309,4003181
18109,8078324,8078325,,1000004,2000181,3000309,4003181
18110,8078326,8078327,,1000004,2000181,3000309,4003181
18111,8078330,8078331,,1000004,2000181,3000309,4003181
18112,8078332,8078333,,1000004,2000181,3000309,4003181
18113,8078334,8078335,,1000004,2000181,3000309,4003181
18114,8080005,8080006,,1000004,2000181,3000309,4003181
18115,8082976,8082977,,1000004,2000181,3000309,4003181
18116,8082978,8082979,,1000004,2000181,3000309,4003181
18117,8083421,8083422,,1000004,2000181,3000309,4003181
18118,8083423,8083424,,1000004,2000181,3000309,4003181
18119,8088990,8088991,,1000004,2000181,3000309,4003142
18120,8046225,8093080,,1000004,2000181,3000309,4004968
18121,8046226,8093081,,1000004,2000181,3000309,4004968
18122,8083684,8093082,,1000004,2000181,3000309,4004968
18123,8093953,8093954,,1000004,2000181,3000309,4003142
18124,8093995,8093996,,1000004,2000181,3000309,4003181
18125,8094143,8094144,,1000004,2000181,3000309,4003181
18126,8094181,8094182,,1000004,2000181,3000309,4003181
18127,8094484,8094485,,1000004,2000181,3000309,4003181
18128,8094888,8094889,,1000004,2000181,3000309,4003171
18129,8095026,8095027,,1000004,2000181,3000309,4003142
18130,8095502,8095503,,1000004,2000181,3000309,4003175
18131,8097357,8097358,,1000004,2000181,3000309,4003136
18132,8097777,8097778,,1000004,2000181,3000309,4003181
18133,8100891,8100892,,1000004,2000181,3000309,4003181
18134,8102149,8102150,,1000004,2000181,3000309,4003136
18135,8023485,8035865,,1000003,2000249,3000311,4001729
18136,8023487,8035867,,1000003,2000249,3000311,4001729
18137,8023490,8035870,,1000003,2000249,3000311,4001729
18138,8024961,8037340,,1000003,2000249,3000311,4001729
18139,8098017,8098018,,1000003,2000249,3000311,4001729
18140,8020870,8033250,,1000003,2001021,3001668,4003802
18141,8022772,8035152,,1000003,2001021,3001668,4002339
18142,8028345,8040724,,1000003,2001021,3001668,4002733
18143,8031026,8043404,,1000003,2001021,3001668,4003802
18144,8065539,8065540,,1000003,2001021,3001668,4003802
18145,8065541,8065542,,1000003,2001021,3001668,4003802
18146,8045416,8090573,,1000003,2001021,3001668,4004464
18147,8095320,8095321,,1000003,2001021,3001668,4003802
18148,8103415,8103416,,1000003,2001021,3001668,4003802
18149,8103525,8103526,,1000003,2001021,3001668,4003802
18150,8047722,8104123,,1000003,2001021,3001668,4005784
18151,8029193,8041572,,1000003,2000119,3001669,4001482
18152,8024801,8037180,,1000002,2000673,3000312,4000443
18153,8025709,8038088,,1000002,2000673,3000312,4000443
18154,8028805,8041184,,1000002,2000673,3000312,4002021
18155,8066106,8066107,,1000002,2000673,3000312,4002021
18156,8090836,8090837,,1000002,2000673,3000312,4000443
18157,8018029,8018030,,1000002,2001024,3001670,4000841
18158,8018040,8018041,,1000002,2001024,3001670,4000841
18159,8018050,8018051,,1000002,2001024,3001670,4003457
18160,8018061,8018062,,1000002,2001024,3001670,4003457
18161,8055989,8055991,,1000002,2001024,3001670,4000841
18162,8055994,8055995,,1000002,2001024,3001670,4000841
18163,8055997,8055998,,1000002,2001024,3001670,4000841
18164,8056000,8056001,,1000002,2001024,3001670,4000841
18165,8056003,8056004,,1000002,2001024,3001670,4000841
18166,8056006,8056007,,1000002,2001024,3001670,4000841
18167,8056009,8056010,,1000002,2001024,3001670,4000841
18168,8018058,8057754,,1000002,2001024,3001670,4003457
18169,8089734,8089735,,1000002,2001024,3001670,4003457
18170,8024793,8037172,,1000001,2001013,3001671,4003131
18171,8026100,8038479,,1000001,2001013,3001671,4003131
18172,8030467,8042846,,1000001,2001013,3001671,4002731
18173,8030468,8042847,,1000001,2001013,3001671,4002731
18174,8030486,8042865,,1000001,2001013,3001671,4002745
18175,8046193,8093017,,1000001,2001013,3001671,4004945
18176,8019931,8032311,,1000002,2000031,3000313,4003164
18177,8019994,8032374,,1000002,2000031,3000313,4003138
18178,8020001,8032381,,1000002,2000031,3000313,4003194
18179,8020004,8032384,,1000002,2000031,3000313,4003184
18180,8020122,8032502,,1000002,2000031,3000313,4003164
18181,8020153,8032533,,1000002,2000031,3000313,4003138
18182,8020160,8032540,,1000002,2000031,3000313,4003184
18183,8020163,8032543,,1000002,2000031,3000313,4003184
18184,8020228,8032608,,1000002,2000031,3000313,4003164
18185,8020236,8032616,,1000002,2000031,3000313,4003194
18186,8020287,8032667,,1000002,2000031,3000313,4003138
18187,8020305,8032685,,1000002,2000031,3000313,4003138
18188,8020425,8032805,,1000002,2000031,3000313,4003138
18189,8020499,8032879,,1000002,2000031,3000313,4003138
18190,8020520,8032900,,1000002,2000031,3000313,4003199
18191,8020568,8032948,,1000002,2000031,3000313,4003138
18192,8020604,8032984,,1000002,2000031,3000313,4003164
18193,8020640,8033020,,1000002,2000031,3000313,4003194
18194,8020692,8033072,,1000002,2000031,3000313,4003184
18195,8020701,8033081,,1000002,2000031,3000313,4003138
18196,8020746,8033126,,1000002,2000031,3000313,4003164
18197,8020788,8033168,,1000002,2000031,3000313,4003164
18198,8020989,8033369,,1000002,2000031,3000313,4003138
18199,8021060,8033440,,1000002,2000031,3000313,4003138
18200,8021076,8033456,,1000002,2000031,3000313,4003138
18201,8021133,8033513,,1000002,2000031,3000313,4003184
18202,8021158,8033538,,1000002,2000031,3000313,4003138
18203,8021195,8033575,,1000002,2000031,3000313,4003202
18204,8021619,8033999,,1000002,2000031,3000313,4003138
18205,8021624,8034004,,1000002,2000031,3000313,4003164
18206,8022018,8034398,,1000002,2000031,3000313,4003326
18207,8022107,8034487,,1000002,2000031,3000313,4003199
18208,8022248,8034628,,1000002,2000031,3000313,4003164
18209,8022259,8034639,,1000002,2000031,3000313,4003326
18210,8022459,8034839,,1000002,2000031,3000313,4003164
18211,8022501,8034881,,1000002,2000031,3000313,4003138
18212,8022563,8034943,,1000002,2000031,3000313,4003138
18213,8022590,8034970,,1000002,2000031,3000313,4003184
18214,8022662,8035042,,1000002,2000031,3000313,4003194
18215,8022743,8035123,,1000002,2000031,3000313,4003138
18216,8022754,8035134,,1000002,2000031,3000313,4003164
18217,8023152,8035532,,1000002,2000031,3000313,4003164
18218,8023262,8035642,,1000002,2000031,3000313,4003187
18219,8023275,8035655,,1000002,2000031,3000313,4003194
18220,8023427,8035807,,1000002,2000031,3000313,4003138
18221,8023444,8035824,,1000002,2000031,3000313,4003138
18222,8023449,8035829,,1000002,2000031,3000313,4003138
18223,8023465,8035845,,1000002,2000031,3000313,4003164
18224,8023497,8035877,,1000002,2000031,3000313,4000966
18225,8023609,8035989,,1000002,2000031,3000313,4003164
18226,8023726,8036106,,1000002,2000031,3000313,4003164
18227,8024018,8036397,,1000002,2000031,3000313,4003298
18228,8024115,8036494,,1000002,2000031,3000313,4002839
18229,8024320,8036699,,1000002,2000031,3000313,4003164
18230,8024442,8036821,,1000002,2000031,3000313,4002318
18231,8024476,8036855,,1000002,2000031,3000313,4003199
18232,8024492,8036871,,1000002,2000031,3000313,4003164
18233,8024520,8036899,,1000002,2000031,3000313,4003164
18234,8024769,8037148,,1000002,2000031,3000313,4003164
18235,8024939,8037318,,1000002,2000031,3000313,4003199
18236,8025284,8037663,,1000002,2000031,3000313,4003164
18237,8025434,8037813,,1000002,2000031,3000313,4002839
18238,8025474,8037853,,1000002,2000031,3000313,4003164
18239,8025633,8038012,,1000002,2000031,3000313,4003194
18240,8025736,8038115,,1000002,2000031,3000313,4003138
18241,8026112,8038491,,1000002,2000031,3000313,4003164
18242,8026202,8038581,,1000002,2000031,3000313,4003138
18243,8026244,8038623,,1000002,2000031,3000313,4002839
18244,8026328,8038707,,1000002,2000031,3000313,4003164
18245,8026391,8038770,,1000002,2000031,3000313,4003184
18246,8026401,8038780,,1000002,2000031,3000313,4003164
18247,8026665,8039044,,1000002,2000031,3000313,4003164
18248,8026726,8039105,,1000002,2000031,3000313,4003138
18249,8027006,8039385,,1000002,2000031,3000313,4003164
18250,8027024,8039403,,1000002,2000031,3000313,4003164
18251,8027164,8039543,,1000002,2000031,3000313,4003138
18252,8027347,8039726,,1000002,2000031,3000313,4003194
18253,8027464,8039843,,1000002,2000031,3000313,4003138
18254,8027510,8039889,,1000002,2000031,3000313,4003194
18255,8027525,8039904,,1000002,2000031,3000313,4003138
18256,8027572,8039951,,1000002,2000031,3000313,4003194
18257,8027653,8040032,,1000002,2000031,3000313,4003164
18258,8027733,8040112,,1000002,2000031,3000313,4003194
18259,8027734,8040113,,1000002,2000031,3000313,4003164
18260,8027963,8040342,,1000002,2000031,3000313,4003138
18261,8028041,8040420,,1000002,2000031,3000313,4003138
18262,8028114,8040493,,1000002,2000031,3000313,4003298
18263,8028271,8040650,,1000002,2000031,3000313,4003138
18264,8028391,8040770,,1000002,2000031,3000313,4003138
18265,8028677,8041056,,1000002,2000031,3000313,4003184
18266,8028681,8041060,,1000002,2000031,3000313,4003184
18267,8028688,8041067,,1000002,2000031,3000313,4003164
18268,8028894,8041273,,1000002,2000031,3000313,4003164
18269,8029098,8041477,,1000002,2000031,3000313,4003138
18270,8029184,8041563,,1000002,2000031,3000313,4003326
18271,8029424,8041803,,1000002,2000031,3000313,4003164
18272,8029434,8041813,,1000002,2000031,3000313,4001929
18273,8029594,8041973,,1000002,2000031,3000313,4003164
18274,8029614,8041993,,1000002,2000031,3000313,4003164
18275,8029701,8042080,,1000002,2000031,3000313,4003138
18276,8029836,8042215,,1000002,2000031,3000313,4003184
18277,8029868,8042247,,1000002,2000031,3000313,4002839
18278,8030094,8042473,,1000002,2000031,3000313,4003303
18279,8030119,8042498,,1000002,2000031,3000313,4003138
18280,8030192,8042571,,1000002,2000031,3000313,4003138
18281,8030249,8042628,,1000002,2000031,3000313,4003202
18282,8030369,8042748,,1000002,2000031,3000313,4003194
18283,8030458,8042837,,1000002,2000031,3000313,4003138
18284,8030542,8042921,,1000002,2000031,3000313,4003164
18285,8030651,8043030,,1000002,2000031,3000313,4003184
18286,8030684,8043063,,1000002,2000031,3000313,4003194
18287,8030859,8043238,,1000002,2000031,3000313,4003164
18288,8030875,8043254,,1000002,2000031,3000313,4003164
18289,8030919,8043298,,1000002,2000031,3000313,4003138
18290,8030922,8043301,,1000002,2000031,3000313,4003138
18291,8030932,8043311,,1000002,2000031,3000313,4003138
18292,8030937,8043316,,1000002,2000031,3000313,4003138
18293,8030938,8043317,,1000002,2000031,3000313,4003138
18294,8030939,8043318,,1000002,2000031,3000313,4003138
18295,8030943,8043322,,1000002,2000031,3000313,4003138
18296,8030950,8043329,,1000002,2000031,3000313,4003138
18297,8030951,8043330,,1000002,2000031,3000313,4003138
18298,8030953,8043332,,1000002,2000031,3000313,4003138
18299,8030956,8043335,,1000002,2000031,3000313,4003138
18300,8030958,8043337,,1000002,2000031,3000313,4003138
18301,8030960,8043339,,1000002,2000031,3000313,4003138
18302,8030963,8043342,,1000002,2000031,3000313,4003138
18303,8030967,8043346,,1000002,2000031,3000313,4003164
18304,8030968,8043347,,1000002,2000031,3000313,4003138
18305,8030970,8043349,,1000002,2000031,3000313,4003138
18306,8030971,8043350,,1000002,2000031,3000313,4003164
18307,8030972,8043351,,1000002,2000031,3000313,4003138
18308,8030973,8043352,,1000002,2000031,3000313,4003164
18309,8030974,8043353,,1000002,2000031,3000313,4003164
18310,8030976,8043355,,1000002,2000031,3000313,4003164
18311,8030978,8043357,,1000002,2000031,3000313,4003164
18312,8030985,8043364,,1000002,2000031,3000313,4003164
18313,8030986,8043365,,1000002,2000031,3000313,4003194
18314,8030987,8043366,,1000002,2000031,3000313,4003164
18315,8030990,8043369,,1000002,2000031,3000313,4003164
18316,8030991,8043370,,1000002,2000031,3000313,4003164
18317,8030992,8043371,,1000002,2000031,3000313,4003164
18318,8031006,8043384,,1000002,2000031,3000313,4003164
18319,8031010,8043388,,1000002,2000031,3000313,4003194
18320,8031014,8043392,,1000002,2000031,3000313,4003199
18321,8031017,8043395,,1000002,2000031,3000313,4003164
18322,8031037,8043415,,1000002,2000031,3000313,4003184
18323,8031044,8043422,,1000002,2000031,3000313,4003184
18324,8031064,8043442,,1000002,2000031,3000313,4003184
18325,8031086,8043464,,1000002,2000031,3000313,4003184
18326,8031091,8043469,,1000002,2000031,3000313,4003194
18327,8031096,8043474,,1000002,2000031,3000313,4003194
18328,8031098,8043476,,1000002,2000031,3000313,4003194
18329,8031099,8043477,,1000002,2000031,3000313,4003194
18330,8031101,8043479,,1000002,2000031,3000313,4003194
18331,8031104,8043482,,1000002,2000031,3000313,4003194
18332,8031477,8043855,,1000002,2000031,3000313,4003164
18333,8031767,8044145,,1000002,2000031,3000313,4003194
18334,8032059,8044437,,1000002,2000031,3000313,4003164
18335,8032131,8044509,,1000002,2000031,3000313,4003164
18336,8032132,8044510,,1000002,2000031,3000313,4003164
18337,8032134,8044512,,1000002,2000031,3000313,4003194
18338,8032155,8044533,,1000002,2000031,3000313,4003138
18339,8046502,8050046,,1000002,2000031,3000313,4005119
18340,8050445,8051879,,1000002,2000031,3000313,4006896
18341,8044660,8051916,,1000002,2000031,3000313,4004066
18342,8044661,8051921,,1000002,2000031,3000313,4004066
18343,8044662,8051926,,1000002,2000031,3000313,4004066
18344,8044677,8051977,,1000002,2000031,3000313,4004076
18345,8044678,8051984,,1000002,2000031,3000313,4004076
18346,8044760,8052501,,1000002,2000031,3000313,4003138
18347,8044835,8053403,,1000002,2000031,3000313,4004167
18348,8044837,8053409,,1000002,2000031,3000313,4004167
18349,8044836,8053417,,1000002,2000031,3000313,4004167
18350,8044996,8054007,,1000002,2000031,3000313,4004244
18351,8055437,8055438,,1000002,2000031,3000313,4003138
18352,8055439,8055440,,1000002,2000031,3000313,4003194
18353,8045148,8056988,,1000002,2000031,3000313,4004321
18354,8045149,8056991,,1000002,2000031,3000313,4004321
18355,8063012,8063013,,1000002,2000031,3000313,4003164
18356,8063014,8063015,,1000002,2000031,3000313,4003164
18357,8065721,8065722,,1000002,2000031,3000313,4003184
18358,8065723,8065724,,1000002,2000031,3000313,4003184
18359,8065725,8065726,,1000002,2000031,3000313,4003184
18360,8065727,8065728,,1000002,2000031,3000313,4003184
18361,8065729,8065730,,1000002,2000031,3000313,4003184
18362,8065735,8065736,,1000002,2000031,3000313,4003184
18363,8065737,8065738,,1000002,2000031,3000313,4003184
18364,8065739,8065740,,1000002,2000031,3000313,4003184
18365,8065741,8065742,,1000002,2000031,3000313,4003184
18366,8065743,8065744,,1000002,2000031,3000313,4003184
18367,8065745,8065746,,1000002,2000031,3000313,4003184
18368,8065747,8065748,,1000002,2000031,3000313,4003184
18369,8065749,8065750,,1000002,2000031,3000313,4003184
18370,8065751,8065752,,1000002,2000031,3000313,4003184
18371,8065753,8065754,,1000002,2000031,3000313,4003184
18372,8065755,8065756,,1000002,2000031,3000313,4003184
18373,8065757,8065758,,1000002,2000031,3000313,4003184
18374,8065759,8065760,,1000002,2000031,3000313,4003184
18375,8065761,8065762,,1000002,2000031,3000313,4003184
18376,8065763,8065764,,1000002,2000031,3000313,4003184
18377,8065765,8065766,,1000002,2000031,3000313,4003184
18378,8065767,8065768,,1000002,2000031,3000313,4003184
18379,8065769,8065770,,1000002,2000031,3000313,4003184
18380,8065771,8065772,,1000002,2000031,3000313,4003184
18381,8065773,8065774,,1000002,2000031,3000313,4003184
18382,8065775,8065776,,1000002,2000031,3000313,4003184
18383,8065777,8065778,,1000002,2000031,3000313,4003184
18384,8065779,8065780,,1000002,2000031,3000313,4003184
18385,8065781,8065782,,1000002,2000031,3000313,4003184
18386,8065783,8065784,,1000002,2000031,3000313,4003184
18387,8065785,8065786,,1000002,2000031,3000313,4003184
18388,8065787,8065788,,1000002,2000031,3000313,4003184
18389,8065789,8065790,,1000002,2000031,3000313,4003184
18390,8065791,8065792,,1000002,2000031,3000313,4003184
18391,8065793,8065794,,1000002,2000031,3000313,4003184
18392,8065795,8065796,,1000002,2000031,3000313,4003184
18393,8065797,8065798,,1000002,2000031,3000313,4003184
18394,8065799,8065800,,1000002,2000031,3000313,4003184
18395,8065801,8065802,,1000002,2000031,3000313,4003184
18396,8066620,8066621,,1000002,2000031,3000313,4003138
18397,8066622,8066623,,1000002,2000031,3000313,4003138
18398,8066700,8066701,,1000002,2000031,3000313,4003164
18399,8066702,8066703,,1000002,2000031,3000313,4003164
18400,8066704,8066705,,1000002,2000031,3000313,4003164
18401,8066706,8066707,,1000002,2000031,3000313,4003164
18402,8066708,8066709,,1000002,2000031,3000313,4003164
18403,8066710,8066711,,1000002,2000031,3000313,4003164
18404,8066712,8066713,,1000002,2000031,3000313,4003164
18405,8066714,8066715,,1000002,2000031,3000313,4003164
18406,8066716,8066717,,1000002,2000031,3000313,4003164
18407,8066718,8066719,,1000002,2000031,3000313,4003164
18408,8066720,8066721,,1000002,2000031,3000313,4003164
18409,8066722,8066723,,1000002,2000031,3000313,4003164
18410,8066724,8066725,,1000002,2000031,3000313,4003164
18411,8066726,8066727,,1000002,2000031,3000313,4003164
18412,8066728,8066729,,1000002,2000031,3000313,4003164
18413,8066730,8066731,,1000002,2000031,3000313,4003164
18414,8066732,8066733,,1000002,2000031,3000313,4003164
18415,8066734,8066735,,1000002,2000031,3000313,4003164
18416,8066736,8066737,,1000002,2000031,3000313,4003164
18417,8066738,8066739,,1000002,2000031,3000313,4003164
18418,8067783,8067784,,1000002,2000031,3000313,4003164
18419,8067787,8067788,,1000002,2000031,3000313,4003164
18420,8067793,8067794,,1000002,2000031,3000313,4003164
18421,8067795,8067796,,1000002,2000031,3000313,4003164
18422,8067797,8067798,,1000002,2000031,3000313,4003164
18423,8073528,8073529,,1000002,2000031,3000313,4003164
18424,8073530,8073531,,1000002,2000031,3000313,4003164
18425,8076402,8076403,,1000002,2000031,3000313,4003164
18426,8076404,8076405,,1000002,2000031,3000313,4003164
18427,8076621,8076622,,1000002,2000031,3000313,4003138
18428,8078100,8078101,,1000002,2000031,3000313,4003164
18429,8078102,8078103,,1000002,2000031,3000313,4003164
18430,8078104,8078105,,1000002,2000031,3000313,4003164
18431,8078106,8078107,,1000002,2000031,3000313,4003164
18432,8078108,8078109,,1000002,2000031,3000313,4003164
18433,8078110,8078111,,1000002,2000031,3000313,4003164
18434,8078112,8078113,,1000002,2000031,3000313,4003164
18435,8078114,8078115,,1000002,2000031,3000313,4003164
18436,8078116,8078117,,1000002,2000031,3000313,4003164
18437,8078118,8078119,,1000002,2000031,3000313,4003164
